gc_id,name,url,city,state,country,revenue,size,sector,updated_at,created_at,image
gc_id100162,CME Group,cmegroup.com,Chicago,IL,US,5578900000,Enterprise,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/CME.png
gc_id100163,General Dynamics,gd.com,Reston,VA,US,42272000000,Enterprise,Industrials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/GD.png
gc_id100164,Enbridge,enbridge.com,Calgary,AB,CA,43649000000,Enterprise,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/ENB.png
gc_id100165,The Southern Company,southerncompany.com,Atlanta,GA,US,25253000000,Enterprise,Utilities,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/SO.png
gc_id100166,Altria Group,altria.com,Richmond,VA,US,20502000000,Enterprise,Consumer Staples,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/MO.png
gc_id100167,Equinix,equinix.com,Redwood City,CA,US,8188136000,Enterprise,Real Estate,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/EQIX.png
gc_id100168,Infosys,infosys.com,Bengaluru,,IN,18212000000,Enterprise,Information Technology,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/INFY.png
gc_id100169,Banco Santander,santander.com,Madrid,,ES,59593000000,Enterprise,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/SAN.png
gc_id100170,Marriott International,marriott.com,Bethesda,MD,US,23713000000,Enterprise,Consumer Discretionary,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/MAR.png
gc_id100171,Colgate-Palmolive Company,colgatepalmolive.com,New York,NY,US,19457000000,Enterprise,Consumer Staples,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/CL.png
gc_id100172,Workday,workday.com,Pleasanton,CA,US,7259000000,Enterprise,Information Technology,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/WDAY.png
gc_id100173,CSX Corporation,csx.com,Jacksonville,FL,US,14657000000,Enterprise,Industrials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/CSX.png
gc_id100174,Duke Energy,duke-energy.com,Charlotte,NC,US,29060000000,Enterprise,Utilities,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/DUK.png
gc_id100175,EOG Resources,eogresources.com,Houston,TX,US,23182000000,Enterprise,Energy,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/EOG.png
gc_id100176,Marathon Petroleum,marathonpetroleum.com,Findlay,OH,US,1.48E+11,Enterprise,Energy,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/MPC.png
gc_id100177,Parker-Hannifin,parker.com,Cleveland,OH,US,19065194000,Enterprise,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/PH.png
gc_id100178,"Becton, Dickinson and Company",bd.com,Franklin Lakes,NJ,US,19372000000,Enterprise,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/BDX.png
gc_id100179,Thomson Reuters,tr.com,Toronto,ON,CA,6918593909,Enterprise,Industrials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/TRI.png
gc_id100180,Moody's,moodys.com,New York,NY,US,5916000000,Enterprise,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/MCO.png
gc_id100181,Northrop Grumman,northropgrumman.com,Falls Church,VA,US,39290000000,Enterprise,Industrials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/NOC.png
gc_id100182,PayPal Holdings,paypal.com,San Jose,CA,US,29771000000,Enterprise,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/PYPL.png
gc_id100183,Bank of Montreal,bmo.com,Montreal,QC,CA,33055000000,Enterprise,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/BMO.png
gc_id100184,McKesson,mckesson.com,Irving,TX,US,2.77E+11,Enterprise,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/MCK.png
gc_id100185,FedEx,fedex.com,Memphis,TN,US,90155000000,Enterprise,Industrials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/FDX.png
gc_id100186,Banco Bilbao Vizcaya Argentaria,bbva.com,Bilbao,,ES,29542000000,Enterprise,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/BBVA.png
gc_id100187,O'Reilly Automotive,oreillyauto.com,Springfield,MO,US,15812250000,Enterprise,Consumer Discretionary,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/ORLY.png
gc_id100188,NetEase,netease.gcs-web.com,Hangzhou,,CN,96495809000,Enterprise,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/NTES.png
gc_id100189,Amphenol,amphenol.com,Wallingford,CT,US,12554700000,Enterprise,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/APH.png
gc_id100190,TransDigm Group,transdigm.com,Cleveland,OH,US,6585000000,Enterprise,Industrials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/TDG.png
gc_id100191,Phillips 66,phillips66.com,Houston,TX,US,1.47E+11,Enterprise,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/PSX.png
gc_id100192,Trane Technologies,tranetechnologies.com,Swords,,IE,17677600000,Enterprise,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/TT.png
gc_id100193,U.S. Bancorp,usbank.com,Minneapolis,MN,US,28013000000,Enterprise,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/USB.png
gc_id100194,British American Tobacco p.l.c.,bat.com,London,,GB,27283000000,Enterprise,Consumer Staples,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/BTI.png
gc_id100195,Freeport-McMoRan,fcx.com,Phoenix,AZ,US,22707000000,Enterprise,Materials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/FCX.png
gc_id100196,Itaú Unibanco Holding,itau.com.br,São Paulo,SP,BR,3.45E+11,Enterprise,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/ITUB.png
gc_id100197,Ecolab,ecolab.com,Saint Paul,MN,US,15320200000,Enterprise,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/ECL.png
gc_id100198,PACCAR,paccar.com,Bellevue,WA,US,35127400000,Enterprise,Industrials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/PCAR.png
gc_id100199,Cintas,cintas.com,Cincinnati,OH,US,8815769000,Enterprise,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/CTAS.png
gc_id100200,Aon plc,aon.com,Dublin,,IE,13401000000,Enterprise,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/AON.png
gc_id100201,Emerson Electric Co.,emerson.com,Saint Louis,MO,US,15165000000,Enterprise,Industrials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/EMR.png
gc_id100202,Apollo Global Management,apollo.com,New York,NY,US,33213000000,Enterprise,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/APO.png
gc_id100203,Brookfield,brookfield.com,Toronto,ON,CA,1.04E+11,Enterprise,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/BN.png
gc_id100204,NXP Semiconductors,nxp.com,Eindhoven,,NL,13276000000,Enterprise,Information Technology,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/NXPI.png
gc_id100205,Enterprise Products Partners L.P.,enterpriseproducts.com,Houston,TX,US,49715000000,Enterprise,Energy,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/EPD.png
gc_id100206,Monster Beverage,monsterbevcorp.com,Corona,CA,US,10485848000,Enterprise,Consumer Staples,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/MNST.png
gc_id100207,Coinbase Global,coinbase.com,Wilmington,DE,US,3108383000,Enterprise,Information Technology,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/COIN.png
gc_id100208,The PNC Financial Services Group,pnc.com,Pittsburgh,PA,US,21509000000,Enterprise,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/PNC.png
gc_id100209,The Bank of Nova Scotia,scotiabank.com,Halifax,NS,CA,31787000000,Enterprise,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/BNS.png
gc_id100210,Honda Motor Co.,honda.co.jp,Tokyo,,JP,1.69E+13,Enterprise,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/HMC.png
gc_id100211,Republic Services,republicservices.com,Phoenix,AZ,US,14964500000,Enterprise,Industrials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/RSG.png
gc_id100212,Pioneer Natural Resources Company,pxd.com,Irving,TX,US,19374000000,Enterprise,Energy,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/PXD.png
gc_id100213,Roper Technologies,ropertech.com,Sarasota,FL,US,6177800000,Enterprise,Industrials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/ROP.png
gc_id100214,CRH plc,crh.com,Dublin,,IE,34949000000,Enterprise,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/CRH.png
gc_id100215,3M Company,3m.com,Saint Paul,MN,US,32681000000,Enterprise,Industrials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/MMM.png
gc_id100216,Nu Holdings,nubank.com.br,São Paulo,SP,BR,7011250000,Enterprise,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/NU.png
gc_id100217,América Móvil,americamovil.com,Mexico City,DF,MX,8.16E+11,Enterprise,Communication Services,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/AMX.png
gc_id100218,Motorola Solutions,motorolasolutions.com,Chicago,IL,US,9978000000,Enterprise,Information Technology,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/MSI.png
gc_id100219,Marvell Technology,marvell.com,Wilmington,DE,US,5507700000,Enterprise,Information Technology,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/MRVL.png
gc_id100220,Norfolk Southern,norfolksouthern.com,Atlanta,GA,US,12156000000,Enterprise,Industrials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/NSC.png
gc_id100221,Super Micro Computer,supermicro.com,San Jose,CA,US,7123482000,Enterprise,Information Technology,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/SMCI.png
gc_id100222,Edwards Lifesciences,edwards.com,Irvine,CA,US,6004800000,Enterprise,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/EW.png
gc_id100223,Simon Property Group,simon.com,Indianapolis,IN,US,5658836000,Enterprise,Real Estate,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/SPG.png
gc_id100224,Occidental Petroleum,oxy.com,Houston,TX,US,28257000000,Enterprise,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/OXY.png
gc_id100225,Valero Energy,valero.com,San Antonio,TX,US,1.45E+11,Enterprise,Energy,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/VLO.png
gc_id100226,Autodesk,autodesk.com,San Rafael,CA,US,5497000000,Enterprise,Information Technology,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/ADSK.png
gc_id100227,Constellation Energy,constellationenergy.com,Baltimore,MD,US,21137000000,Enterprise,Energy,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/CEG.png
gc_id100228,AutoZone,autozone.com,Memphis,TN,US,17457209000,Enterprise,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/AZO.png
gc_id100229,DoorDash,doordash.com,San Francisco,CA,US,8635000000,Enterprise,Communication Services,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/DASH.png
gc_id100230,Copart,copart.com,Dallas,TX,US,3869518000,Enterprise,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/CPRT.png
gc_id100231,Capital One Financial,capitalone.com,McLean,VA,US,49484000000,Enterprise,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/COF.png
gc_id100232,D.R. Horton,drhorton.com,Arlington,TX,US,35460400000,Enterprise,Consumer Discretionary,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/DHI.png
gc_id100233,Palantir Technologies,palantir.com,Denver,CO,US,2225012000,Enterprise,Information Technology,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/PLTR.png
gc_id100234,Carrier Global,corporate.carrier.com,Palm Beach Gardens,FL,US,22098000000,Enterprise,Industrials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/CARR.png
gc_id100235,Arthur J. Gallagher & Co.,ajg.com,Rolling Meadows,IL,US,10071900000,Enterprise,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/AJG.png
gc_id100236,Hilton Worldwide Holdings,hilton.com,McLean,VA,US,10235000000,Enterprise,Consumer Discretionary,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/HLT.png
gc_id100237,MetLife,metlife.com,New York,NY,US,66407000000,Enterprise,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/MET.png
gc_id100238,Air Products and Chemicals,airproducts.com,Allentown,PA,US,12600000000,Enterprise,Materials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/APD.png
gc_id100239,Spotify Technology,spotify.com,Luxembourg City,,LU,13247000000,Enterprise,Communication Services,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/SPOT.png
gc_id100240,Energy Transfer LP,energytransfer.com,Dallas,TX,US,78586000000,Enterprise,Energy,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/ET.png
gc_id100241,Welltower,welltower.com,Toledo,OH,US,6632141000,Enterprise,Real Estate,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/WELL.png
gc_id100242,ING Groep,ing.com,Amsterdam,,NL,22576000000,Enterprise,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/ING.png
gc_id100243,Snowflake,snowflake.com,Bozeman,MT,US,2806489000,Enterprise,Information Technology,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/SNOW.png
gc_id100244,Vale S.A.,vale.com,Rio De Janeiro,RJ,BR,41655852675,Enterprise,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/VALE.png
gc_id100245,Fortinet,fortinet.com,Sunnyvale,CA,US,5304800000,Enterprise,Information Technology,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/FTNT.png
gc_id100246,American International Group,aig.com,New York,NY,US,47251000000,Enterprise,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/AIG.png
gc_id100247,Mizuho Financial Group,mizuho-fg.co.jp,Tokyo,,JP,2.72E+12,Enterprise,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/MFG.png
gc_id100248,The Travelers Companies,travelers.com,New York,NY,US,41364000000,Enterprise,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/TRV.png
gc_id100249,DexCom,dexcom.com,San Diego,CA,US,3622300000,Enterprise,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/DXCM.png
gc_id100250,The Estée Lauder Companies,elcompanies.com,New York,NY,US,15910000000,Enterprise,Consumer Staples,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/EL.png
gc_id100251,Ford Motor Company,ford.com,Dearborn,MI,US,1.76E+11,Enterprise,Consumer Discretionary,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/F.png
gc_id100252,Lululemon Athletica,lululemon.com,Vancouver,BC,CA,9619278000,Enterprise,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/LULU.png
gc_id100253,National Grid,nationalgrid.com,London,,GB,21659000000,Enterprise,Utilities,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/NGG.png
gc_id100254,W.W. Grainger,grainger.com,Lake Forest,IL,US,16478000000,Enterprise,Industrials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/GWW.png
gc_id100255,Truist Financial,truist.com,Charlotte,NC,US,33329000000,Enterprise,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/TFC.png
gc_id100256,General Motors Company,gm.com,Detroit,MI,US,1.72E+11,Enterprise,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/GM.png
gc_id100257,Block,block.xyz,San Francisco,CA,US,21915623000,Enterprise,Information Technology,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/SQ.png
gc_id100258,Atlassian,atlassian.com,Sydney,NSW,AU,3534647000,Enterprise,Information Technology,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/TEAM.png
gc_id100259,Eni S.p.A.,eni.com,Rome,RM,IT,93717000000,Enterprise,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/E.png
gc_id100260,Public Storage,publicstorage.com,Glendale,CA,US,4517690000,Enterprise,Real Estate,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/PSA.png
gc_id100261,Constellation Brands,cbrands.com,Victor,NY,US,9452600000,Enterprise,Consumer Staples,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/STZ.png
gc_id100262,Ross Stores,rossstores.com,Dublin,CA,US,20376941000,Enterprise,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/ROST.png
gc_id100263,Aflac,aflac.com,Columbus,GA,US,18701000000,Enterprise,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/AFL.png
gc_id100264,Old Dominion Freight Line,odfl.com,Thomasville,NC,US,5866152000,Enterprise,Industrials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/ODFL.png
gc_id100265,United Rentals,unitedrentals.com,Stamford,CT,US,14332000000,Enterprise,Industrials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/URI.png
gc_id100266,Microchip Technology,microchip.com,Chandler,AZ,US,8438700000,Enterprise,Information Technology,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/MCHP.png
gc_id100267,Nucor,nucor.com,Charlotte,NC,US,34713501000,Enterprise,Materials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/NUE.png
gc_id100268,Canadian Imperial Bank of Commerce,cibc.com,Toronto,ON,CA,23290000000,Enterprise,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/CM.png
gc_id100269,The Williams Companies,williams.com,Tulsa,OK,US,10907000000,Enterprise,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/WMB.png
gc_id100270,Suncor Energy,suncor.com,Calgary,AB,CA,49092000000,Enterprise,Energy,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/SU.png
gc_id100271,ONEOK,oneok.com,Tulsa,OK,US,17476000000,Enterprise,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/OKE.png
gc_id100272,Hess Corporation,hess.com,New York,NY,US,10701000000,Enterprise,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/HES.png
gc_id100273,IQVIA Holdings,iqvia.com,Durham,NC,US,15005000000,Enterprise,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/IQV.png
gc_id100274,Lennar,lennar.com,Miami,FL,US,34233366000,Enterprise,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/LEN.png
gc_id100275,Lennar,Unknown,Unknown,Florida,US,34233366000,Enterprise,Consumer Discretionary,58:53.2,58:53.2,
